TREE_ID,PLOT_ID,SPCD,STATUSCD,DIA,HT,CR,TPA,X,Y,geometry
182409,10134,801,1,30.733999999999998,12.8016,0.65,0.00148708925683,-2162784.415981122,1567174.2977160127,POINT (-2162784.415981122 1567174.2977160127)
182411,10134,801,1,41.910000000000004,15.24,0.6,0.00148708925683,-2162777.3319085436,1567165.9242617507,POINT (-2162777.3319085436 1567165.9242617507)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162557.001669095,1567673.8069775952,POINT (-2162557.001669095 1567673.8069775952)
182407,10134,801,1,31.242,10.668000000000001,0.35,0.00148708925683,-2162685.2217494254,1567141.864628706,POINT (-2162685.2217494254 1567141.864628706)
182409,10134,801,1,30.733999999999998,12.8016,0.65,0.00148708925683,-2162681.264057701,1567140.1873318509,POINT (-2162681.264057701 1567140.1873318509)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162693.0010186126,1567148.4965200326,POINT (-2162693.0010186126 1567148.4965200326)
182411,10134,801,1,41.910000000000004,15.24,0.6,0.00148708925683,-2162531.3616535505,1567670.5913376757,POINT (-2162531.3616535505 1567670.5913376757)
182411,10134,801,1,41.910000000000004,15.24,0.6,0.00148708925683,-2162787.7053484144,1567207.0665763083,POINT (-2162787.7053484144 1567207.0665763083)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162527.057589676,1567662.5237422965,POINT (-2162527.057589676 1567662.5237422965)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162683.1728527425,1567141.9323335094,POINT (-2162683.1728527425 1567141.9323335094)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162794.588858753,1567200.9818765307,POINT (-2162794.588858753 1567200.9818765307)
182406,10134,801,1,29.464,11.277600000000001,0.65,0.00148708925683,-2162701.119841266,1567142.4767955332,POINT (-2162701.119841266 1567142.4767955332)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162786.13881092,1567204.4204498252,POINT (-2162786.13881092 1567204.4204498252)
182409,10134,801,1,30.733999999999998,12.8016,0.65,0.00148708925683,-2162787.8960566516,1567202.8467009277,POINT (-2162787.8960566516 1567202.8467009277)
182413,10134,801,1,53.086,14.325600000000001,0.45,0.00148708925683,-2162785.859065261,1567205.6309674324,POINT (-2162785.859065261 1567205.6309674324)
182407,10134,801,1,31.242,10.668000000000001,0.35,0.00148708925683,-2162794.465965726,1567201.9515666598,POINT (-2162794.465965726 1567201.9515666598)
182411,10134,801,1,41.910000000000004,15.24,0.6,0.00148708925683,-2162558.912761808,1567671.3769050338,POINT (-2162558.912761808 1567671.3769050338)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162794.107180666,1567264.0943482283,POINT (-2162794.107180666 1567264.0943482283)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162785.6238510446,1567263.6935027358,POINT (-2162785.6238510446 1567263.6935027358)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162790.41385987,1567153.240508043,POINT (-2162790.41385987 1567153.240508043)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162791.3786635455,1567149.8886436194,POINT (-2162791.3786635455 1567149.8886436194)
182409,10134,801,1,30.733999999999998,12.8016,0.65,0.00148708925683,-2162788.5421061846,1567159.7816224485,POINT (-2162788.5421061846 1567159.7816224485)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162795.0684204674,1567162.9267669832,POINT (-2162795.0684204674 1567162.9267669832)
182406,10134,801,1,29.464,11.277600000000001,0.65,0.00148708925683,-2162782.98272264,1567155.4757722684,POINT (-2162782.98272264 1567155.4757722684)
182413,10134,801,1,53.086,14.325600000000001,0.45,0.00148708925683,-2162540.431789444,1567803.265835568,POINT (-2162540.431789444 1567803.265835568)
182413,10134,801,1,53.086,14.325600000000001,0.45,0.00148708925683,-2162521.0855753873,1567812.6535764632,POINT (-2162521.0855753873 1567812.6535764632)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162524.006762536,1567816.4656707325,POINT (-2162524.006762536 1567816.4656707325)
182407,10134,801,1,31.242,10.668000000000001,0.35,0.00148708925683,-2162580.720534433,1567719.1555254248,POINT (-2162580.720534433 1567719.1555254248)
182411,10134,801,1,41.910000000000004,15.24,0.6,0.00148708925683,-2162535.498733256,1567794.105663819,POINT (-2162535.498733256 1567794.105663819)
182411,10134,801,1,41.910000000000004,15.24,0.6,0.00148708925683,-2162790.0560244517,1567151.854315971,POINT (-2162790.0560244517 1567151.854315971)
182409,10134,801,1,30.733999999999998,12.8016,0.65,0.00148708925683,-2162776.1816941793,1567152.9704615076,POINT (-2162776.1816941793 1567152.9704615076)
182413,10134,801,1,53.086,14.325600000000001,0.45,0.00148708925683,-2162532.886515116,1567804.3836448314,POINT (-2162532.886515116 1567804.3836448314)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162548.362686017,1567811.0704019486,POINT (-2162548.362686017 1567811.0704019486)
182406,10134,801,1,29.464,11.277600000000001,0.65,0.00148708925683,-2162589.714262866,1567710.4755365665,POINT (-2162589.714262866 1567710.4755365665)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162595.842378528,1567705.2359124147,POINT (-2162595.842378528 1567705.2359124147)
182411,10134,801,1,41.910000000000004,15.24,0.6,0.00148708925683,-2162547.976552495,1567787.7156812716,POINT (-2162547.976552495 1567787.7156812716)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162557.210021779,1567788.916229062,POINT (-2162557.210021779 1567788.916229062)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162531.62640603,1567779.3464793377,POINT (-2162531.62640603 1567779.3464793377)
182407,10134,801,1,31.242,10.668000000000001,0.35,0.00148708925683,-2162568.8338925177,1567689.1752414538,POINT (-2162568.8338925177 1567689.1752414538)
182409,10134,801,1,30.733999999999998,12.8016,0.65,0.00148708925683,-2162559.072824035,1567694.0594098442,POINT (-2162559.072824035 1567694.0594098442)
182407,10134,801,1,31.242,10.668000000000001,0.35,0.00148708925683,-2162555.0020298352,1567837.4398528235,POINT (-2162555.0020298352 1567837.4398528235)
182411,10134,801,1,41.910000000000004,15.24,0.6,0.00148708925683,-2162777.536693312,1567152.4688191467,POINT (-2162777.536693312 1567152.4688191467)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162590.2844841075,1567715.4540847042,POINT (-2162590.2844841075 1567715.4540847042)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162533.8715063618,1567787.6428503552,POINT (-2162533.8715063618 1567787.6428503552)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162525.9252110412,1567824.9588183335,POINT (-2162525.9252110412 1567824.9588183335)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162521.5924046976,1567831.0663788565,POINT (-2162521.5924046976 1567831.0663788565)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162527.572258573,1567838.8879773975,POINT (-2162527.572258573 1567838.8879773975)
182409,10134,801,1,30.733999999999998,12.8016,0.65,0.00148708925683,-2162783.4844561224,1567180.224409596,POINT (-2162783.4844561224 1567180.224409596)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162783.179263819,1567165.341189699,POINT (-2162783.179263819 1567165.341189699)
182413,10134,801,1,53.086,14.325600000000001,0.45,0.00148708925683,-2162770.6447840324,1567172.4771501175,POINT (-2162770.6447840324 1567172.4771501175)
182409,10134,801,1,30.733999999999998,12.8016,0.65,0.00148708925683,-2162780.000971733,1567174.708151285,POINT (-2162780.000971733 1567174.708151285)
182413,10134,801,1,53.086,14.325600000000001,0.45,0.00148708925683,-2162563.3146740664,1567695.8067575966,POINT (-2162563.3146740664 1567695.8067575966)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162547.20596531,1567837.2239584436,POINT (-2162547.20596531 1567837.2239584436)
182407,10134,801,1,31.242,10.668000000000001,0.35,0.00148708925683,-2162555.962414341,1567787.3108946127,POINT (-2162555.962414341 1567787.3108946127)
182406,10134,801,1,29.464,11.277600000000001,0.65,0.00148708925683,-2162549.99570548,1567834.5503249946,POINT (-2162549.99570548 1567834.5503249946)
182409,10134,801,1,30.733999999999998,12.8016,0.65,0.00148708925683,-2162772.8401637976,1567169.1887446411,POINT (-2162772.8401637976 1567169.1887446411)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162546.772426679,1567783.7523404267,POINT (-2162546.772426679 1567783.7523404267)
182413,10134,801,1,53.086,14.325600000000001,0.45,0.00148708925683,-2162553.859558117,1567782.7615302873,POINT (-2162553.859558117 1567782.7615302873)
182407,10134,801,1,31.242,10.668000000000001,0.35,0.00148708925683,-2162778.1705501545,1567170.5251710298,POINT (-2162778.1705501545 1567170.5251710298)
182411,10134,801,1,41.910000000000004,15.24,0.6,0.00148708925683,-2162747.668257171,1567189.9287690213,POINT (-2162747.668257171 1567189.9287690213)
182413,10134,801,1,53.086,14.325600000000001,0.45,0.00148708925683,-2162541.142575396,1567809.0315115172,POINT (-2162541.142575396 1567809.0315115172)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162572.0552545153,1567700.0143505237,POINT (-2162572.0552545153 1567700.0143505237)
182409,10134,801,1,30.733999999999998,12.8016,0.65,0.00148708925683,-2162523.9315536884,1567821.332891836,POINT (-2162523.9315536884 1567821.332891836)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162718.7949283705,1567142.49602727,POINT (-2162718.7949283705 1567142.49602727)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162705.6462214286,1567146.8607684753,POINT (-2162705.6462214286 1567146.8607684753)
182413,10134,801,1,53.086,14.325600000000001,0.45,0.00148708925683,-2162540.082803279,1567798.8376935327,POINT (-2162540.082803279 1567798.8376935327)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162579.672113713,1567708.8603526151,POINT (-2162579.672113713 1567708.8603526151)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162575.107014235,1567707.1791114085,POINT (-2162575.107014235 1567707.1791114085)
182409,10134,801,1,30.733999999999998,12.8016,0.65,0.00148708925683,-2162584.1098126965,1567714.3948721013,POINT (-2162584.1098126965 1567714.3948721013)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162598.7144661127,1567715.3240293616,POINT (-2162598.7144661127 1567715.3240293616)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162536.833447751,1567806.6521257926,POINT (-2162536.833447751 1567806.6521257926)
182409,10134,801,1,30.733999999999998,12.8016,0.65,0.00148708925683,-2162707.889644897,1567144.282163304,POINT (-2162707.889644897 1567144.282163304)
182413,10134,801,1,53.086,14.325600000000001,0.45,0.00148708925683,-2162557.3619442973,1567810.4290555303,POINT (-2162557.3619442973 1567810.4290555303)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162556.9998049494,1567829.521313618,POINT (-2162556.9998049494 1567829.521313618)
182411,10134,801,1,41.910000000000004,15.24,0.6,0.00148708925683,-2162534.80205439,1567838.1084812244,POINT (-2162534.80205439 1567838.1084812244)
182407,10134,801,1,31.242,10.668000000000001,0.35,0.00148708925683,-2162551.8939972916,1567832.7631877412,POINT (-2162551.8939972916 1567832.7631877412)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162533.989967511,1567830.0437394879,POINT (-2162533.989967511 1567830.0437394879)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162566.316910916,1567698.9462070153,POINT (-2162566.316910916 1567698.9462070153)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162572.9042355292,1567693.6708642053,POINT (-2162572.9042355292 1567693.6708642053)
182407,10134,801,1,31.242,10.668000000000001,0.35,0.00148708925683,-2162534.998990424,1567832.4864948671,POINT (-2162534.998990424 1567832.4864948671)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162586.2970147594,1567700.1202297937,POINT (-2162586.2970147594 1567700.1202297937)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162555.6578374826,1567810.3032989174,POINT (-2162555.6578374826 1567810.3032989174)
182413,10134,801,1,53.086,14.325600000000001,0.45,0.00148708925683,-2162713.1699564173,1567140.669934365,POINT (-2162713.1699564173 1567140.669934365)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162710.457249977,1567145.186871225,POINT (-2162710.457249977 1567145.186871225)
182411,10134,801,1,41.910000000000004,15.24,0.6,0.00148708925683,-2162538.0289683393,1567820.7321773795,POINT (-2162538.0289683393 1567820.7321773795)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162558.019385578,1567696.3030893414,POINT (-2162558.019385578 1567696.3030893414)
182413,10134,801,1,53.086,14.325600000000001,0.45,0.00148708925683,-2162532.7003568746,1567817.52035393,POINT (-2162532.7003568746 1567817.52035393)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162526.8472023457,1567819.805998068,POINT (-2162526.8472023457 1567819.805998068)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162542.898338691,1567322.0923878564,POINT (-2162542.898338691 1567322.0923878564)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162522.6970133265,1567322.5433275655,POINT (-2162522.6970133265 1567322.5433275655)
182411,10134,801,1,41.910000000000004,15.24,0.6,0.00148708925683,-2162584.0966021228,1567691.5864008144,POINT (-2162584.0966021228 1567691.5864008144)
182412,10134,801,1,15.494,7.315200000000001,0.5,0.00148708925683,-2162582.0719968174,1567695.1498518565,POINT (-2162582.0719968174 1567695.1498518565)
182409,10134,801,1,30.733999999999998,12.8016,0.65,0.00148708925683,-2162671.235819633,1567282.745191315,POINT (-2162671.235819633 1567282.745191315)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162678.2540197903,1567277.5882791965,POINT (-2162678.2540197903 1567277.5882791965)
182407,10134,801,1,31.242,10.668000000000001,0.35,0.00148708925683,-2162673.348357212,1567278.5666776442,POINT (-2162673.348357212 1567278.5666776442)
182413,10134,801,1,53.086,14.325600000000001,0.45,0.00148708925683,-2162673.0582406637,1567275.7148407553,POINT (-2162673.0582406637 1567275.7148407553)
182408,10134,801,1,39.878,14.325600000000001,0.65,0.00148708925683,-2162528.415253432,1567816.1994662478,POINT (-2162528.415253432 1567816.1994662478)
182411,10134,801,1,41.910000000000004,15.24,0.6,0.00148708925683,-2162667.7356610643,1567285.3582976824,POINT (-2162667.7356610643 1567285.3582976824)
182410,10134,801,1,40.132000000000005,16.154400000000003,0.6,0.00148708925683,-2162663.6896924144,1567290.2609080467,POINT (-2162663.6896924144 1567290.2609080467)
218582,10781,807,1,11.43,3.9624,0.3,0.0185242955144,-2162764.7390629794,1567560.2327409321,POINT (-2162764.7390629794 1567560.2327409321)
218583,10781,807,1,10.414,5.1816,0.45,0.0185242955144,-2162761.2540173777,1567561.3915792052,POINT (-2162761.2540173777 1567561.3915792052)
218582,10781,807,1,11.43,3.9624,0.3,0.0185242955144,-2162765.6323806765,1567558.3153374817,POINT (-2162765.6323806765 1567558.3153374817)
218577,10781,807,1,14.223999999999998,5.486400000000001,0.6,0.00148708925683,-2162757.414584661,1567558.554729428,POINT (-2162757.414584661 1567558.554729428)
218579,10781,807,1,20.573999999999998,7.010400000000001,0.5,0.00148708925683,-2162746.781499516,1567561.952270222,POINT (-2162746.781499516 1567561.952270222)
218582,10781,807,1,11.43,3.9624,0.3,0.0185242955144,-2162759.09031914,1567564.457650214,POINT (-2162759.09031914 1567564.457650214)
218584,10781,807,1,13.97,4.572,0.55,0.00148708925683,-2162757.295431651,1567560.7823008306,POINT (-2162757.295431651 1567560.7823008306)
218583,10781,807,1,10.414,5.1816,0.45,0.0185242955144,-2162739.2682660557,1567566.5997324756,POINT (-2162739.2682660557 1567566.5997324756)
218583,10781,807,1,10.414,5.1816,0.45,0.0185242955144,-2162759.967348749,1567559.1811679283,POINT (-2162759.967348749 1567559.1811679283)
218580,10781,807,1,23.622000000000003,6.096,0.7,0.00148708925683,-2162760.113337481,1567550.9187405943,POINT (-2162760.113337481 1567550.9187405943)
218582,10781,807,1,11.43,3.9624,0.3,0.0185242955144,-2162754.998846713,1567543.1327211838,POINT (-2162754.998846713 1567543.1327211838)
218583,10781,807,1,10.414,5.1816,0.45,0.0185242955144,-2162744.7065524645,1567549.0712058991,POINT (-2162744.7065524645 1567549.0712058991)
218582,10781,807,1,11.43,3.9624,0.3,0.0185242955144,-2162749.1269413778,1567553.7464088043,POINT (-2162749.1269413778 1567553.7464088043)
218583,10781,807,1,10.414,5.1816,0.45,0.0185242955144,-2162757.0515046413,1567553.7264386478,POINT (-2162757.0515046413 1567553.7264386478)
218583,10781,807,1,10.414,5.1816,0.45,0.0185242955144,-2162765.31780728,1567555.2513319294,POINT (-2162765.31780728 1567555.2513319294)
218579,10781,807,1,20.573999999999998,7.010400000000001,0.5,0.00148708925683,-2162739.6964189406,1567553.7745819557,POINT (-2162739.6964189406 1567553.7745819557)
218579,10781,807,1,20.573999999999998,7.010400000000001,0.5,0.00148708925683,-2162767.0032342398,1567558.75345865,POINT (-2162767.0032342398 1567558.75345865)
218582,10781,807,1,11.43,3.9624,0.3,0.0185242955144,-2162756.5702095726,1567544.015580945,POINT (-2162756.5702095726 1567544.015580945)
218583,10781,807,1,10.414,5.1816,0.45,0.0185242955144,-2162754.4646014287,1567549.3878000416,POINT (-2162754.4646014287 1567549.3878000416)
218580,10781,807,1,23.622000000000003,6.096,0.7,0.00148708925683,-2162759.329935515,1567546.7132636537,POINT (-2162759.329935515 1567546.7132636537)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162702.7966233892,1567591.3304584315,POINT (-2162702.7966233892 1567591.3304584315)
240148,11105,805,1,28.194,8.2296,0.4,0.00148708925683,-2162687.867764845,1567571.001152016,POINT (-2162687.867764845 1567571.001152016)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162692.2101061535,1567576.7190693496,POINT (-2162692.2101061535 1567576.7190693496)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162699.224217101,1567578.649444711,POINT (-2162699.224217101 1567578.649444711)
240145,11105,805,1,28.702,7.010400000000001,0.15,0.00148708925683,-2162790.4866649336,1567758.297436749,POINT (-2162790.4866649336 1567758.297436749)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162785.610554326,1567756.5760050733,POINT (-2162785.610554326 1567756.5760050733)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162795.1443953705,1567749.9816561304,POINT (-2162795.1443953705 1567749.9816561304)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162796.6016801004,1567778.2363203398,POINT (-2162796.6016801004 1567778.2363203398)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162792.494378394,1567767.9553935062,POINT (-2162792.494378394 1567767.9553935062)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162798.1627176823,1567775.5101863453,POINT (-2162798.1627176823 1567775.5101863453)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162793.3202713556,1567769.8629804535,POINT (-2162793.3202713556 1567769.8629804535)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162695.0642782324,1567579.3324988692,POINT (-2162695.0642782324 1567579.3324988692)
240146,11105,805,2,18.288,3.048,,0.00148708925683,-2162694.3572315783,1567583.1781222364,POINT (-2162694.3572315783 1567583.1781222364)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162697.8672169847,1567575.272607497,POINT (-2162697.8672169847 1567575.272607497)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162703.560266271,1567569.7355660722,POINT (-2162703.560266271 1567569.7355660722)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162791.5172121753,1567759.6364058997,POINT (-2162791.5172121753 1567759.6364058997)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162704.961373146,1567593.0410197172,POINT (-2162704.961373146 1567593.0410197172)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162789.4188444507,1567764.7252069511,POINT (-2162789.4188444507 1567764.7252069511)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162783.870241586,1567767.9564804935,POINT (-2162783.870241586 1567767.9564804935)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162696.2428912697,1567595.3113317755,POINT (-2162696.2428912697 1567595.3113317755)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162697.042349357,1567598.4936022505,POINT (-2162697.042349357 1567598.4936022505)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162685.229207016,1567591.74228349,POINT (-2162685.229207016 1567591.74228349)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162684.5901614674,1567590.5015861879,POINT (-2162684.5901614674 1567590.5015861879)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162777.374193466,1567770.259692656,POINT (-2162777.374193466 1567770.259692656)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162779.4035464604,1567768.0545827905,POINT (-2162779.4035464604 1567768.0545827905)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162780.5188557203,1567777.5484977164,POINT (-2162780.5188557203 1567777.5484977164)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162690.8287796443,1567598.86782523,POINT (-2162690.8287796443 1567598.86782523)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162682.663063559,1567598.7812482747,POINT (-2162682.663063559 1567598.7812482747)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162687.543480032,1567595.4647730219,POINT (-2162687.543480032 1567595.4647730219)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162786.092447334,1567774.2599325555,POINT (-2162786.092447334 1567774.2599325555)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162695.1817623395,1567586.1606660753,POINT (-2162695.1817623395 1567586.1606660753)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162703.621672998,1567588.3512971988,POINT (-2162703.621672998 1567588.3512971988)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162697.203741438,1567588.9455676805,POINT (-2162697.203741438 1567588.9455676805)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162705.2186460374,1567595.133550381,POINT (-2162705.2186460374 1567595.133550381)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162700.8619312076,1567594.369022167,POINT (-2162700.8619312076 1567594.369022167)
240148,11105,805,1,28.194,8.2296,0.4,0.00148708925683,-2162705.3020679043,1567593.036421149,POINT (-2162705.3020679043 1567593.036421149)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162702.592253844,1567588.0539388019,POINT (-2162702.592253844 1567588.0539388019)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162697.833557209,1567598.8852577587,POINT (-2162697.833557209 1567598.8852577587)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162698.612139356,1567591.5741397666,POINT (-2162698.612139356 1567591.5741397666)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162703.4329156824,1567597.8204228512,POINT (-2162703.4329156824 1567597.8204228512)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162520.102287025,1567355.501527727,POINT (-2162520.102287025 1567355.501527727)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162778.307674529,1567786.6115731073,POINT (-2162778.307674529 1567786.6115731073)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162770.4375772546,1567754.1446725957,POINT (-2162770.4375772546 1567754.1446725957)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162781.253141541,1567762.873271496,POINT (-2162781.253141541 1567762.873271496)
240147,11105,805,1,28.702,7.315200000000001,0.2,0.00148708925683,-2162686.4824482594,1567571.4467109307,POINT (-2162686.4824482594 1567571.4467109307)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162687.9026956256,1567570.5702477456,POINT (-2162687.9026956256 1567570.5702477456)
240145,11105,805,1,28.702,7.010400000000001,0.15,0.00148708925683,-2162691.4950533654,1567572.1992875969,POINT (-2162691.4950533654 1567572.1992875969)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162684.184444197,1567580.8174016972,POINT (-2162684.184444197 1567580.8174016972)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162693.8593297084,1567571.5111748315,POINT (-2162693.8593297084 1567571.5111748315)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162791.638250731,1567790.4871076676,POINT (-2162791.638250731 1567790.4871076676)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162795.7435676116,1567783.5227140142,POINT (-2162795.7435676116 1567783.5227140142)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162786.135243614,1567789.079209016,POINT (-2162786.135243614 1567789.079209016)
240148,11105,805,1,28.194,8.2296,0.4,0.00148708925683,-2162777.094478484,1567789.2165003272,POINT (-2162777.094478484 1567789.2165003272)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162776.2387946337,1567783.8642321564,POINT (-2162776.2387946337 1567783.8642321564)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162774.394557221,1567754.601862105,POINT (-2162774.394557221 1567754.601862105)
240144,11105,839,1,2.54,2.4384,0.3,0.0185242955144,-2162783.6995384875,1567784.7106417387,POINT (-2162783.6995384875 1567784.7106417387)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162775.1747912695,1567784.5133712965,POINT (-2162775.1747912695 1567784.5133712965)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162790.476105386,1567786.0688839532,POINT (-2162790.476105386 1567786.0688839532)
240141,11105,805,1,19.558,7.315200000000001,0.2,0.00148708925683,-2162786.1845634296,1567781.562150639,POINT (-2162786.1845634296 1567781.562150639)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162793.373098944,1567780.4566882397,POINT (-2162793.373098944 1567780.4566882397)
240142,11105,839,1,4.826,3.6576000000000004,0.5,0.0185242955144,-2162789.5809849314,1567793.0813269515,POINT (-2162789.5809849314 1567793.0813269515)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162784.8927729866,1567788.398370065,POINT (-2162784.8927729866 1567788.398370065)
240143,11105,839,1,3.5559999999999996,3.3528000000000002,0.45,0.0185242955144,-2162791.985682009,1567788.3790729188,POINT (-2162791.985682009 1567788.3790729188)
